2.118873,0.056223,1.354666,0.001331,-1.265755,0.001230,1679942790.704125643.pcd
2.144967,0.055528,1.366476,0.001508,-1.322128,0.001212,1679942790.804198980.pcd
2.171060,0.054834,1.378285,0.001684,-1.378502,0.001195,1679942790.904282093.pcd
2.197153,0.054139,1.390094,0.001860,-1.434875,0.001177,1679942791.004378080.pcd
2.180748,0.053968,1.428123,0.002026,-1.538059,0.000936,1679942791.104448795.pcd
2.164344,0.053796,1.466151,0.002193,-1.641244,0.000694,1679942791.204555988.pcd
2.147939,0.053624,1.504180,0.002359,-1.744428,0.000453,1679942791.304623127.pcd
2.131535,0.053453,1.542208,0.002525,-1.847612,0.000212,1679942791.404708624.pcd
2.115131,0.053282,1.580237,0.002691,-1.950797,-0.000029,1679942791.504794121.pcd
2.098726,0.053110,1.618266,0.002858,-2.053981,-0.000271,1679942791.604887009.pcd
2.082321,0.052938,1.656294,0.003024,-2.157165,-0.000512,1679942791.704965591.pcd
2.065917,0.052767,1.694323,0.003190,-2.260349,-0.000753,1679942791.805043936.pcd
2.049512,0.052596,1.732351,0.003357,-2.363534,-0.000995,1679942791.905130386.pcd
2.033108,0.052424,1.770380,0.003523,-2.466718,-0.001236,1679942792.005225897.pcd
2.018463,0.056384,1.777880,0.004473,-2.478487,-0.001974,1679942792.105514288.pcd
2.003819,0.060343,1.785380,0.005424,-2.490255,-0.002712,1679942792.205375671.pcd
1.989174,0.064303,1.792880,0.006374,-2.502024,-0.003450,1679942792.305468559.pcd
1.974529,0.068262,1.800380,0.007324,-2.513793,-0.004188,1679942792.405561447.pcd
1.959884,0.072222,1.807880,0.008274,-2.525561,-0.004925,1679942792.505646229.pcd
1.945240,0.076181,1.815380,0.009225,-2.537330,-0.005663,1679942792.605723858.pcd
1.930595,0.080141,1.822880,0.010175,-2.549099,-0.006401,1679942792.705817699.pcd
1.915950,0.084100,1.830380,0.011125,-2.560867,-0.007139,1679942792.805900097.pcd
1.901305,0.088060,1.837880,0.012075,-2.572636,-0.007877,1679942792.905984879.pcd
1.886661,0.092020,1.845380,0.013026,-2.584405,-0.008615,1679942793.006074429.pcd
1.872016,0.095979,1.852880,0.013976,-2.596173,-0.009353,1679942793.106144905.pcd
1.857371,0.099939,1.860380,0.014926,-2.607942,-0.010091,1679942793.206236362.pcd
1.842727,0.103898,1.867880,0.015877,-2.619711,-0.010829,1679942793.306329489.pcd
1.828082,0.107858,1.875380,0.016827,-2.631479,-0.011566,1679942793.406397820.pcd
1.813437,0.111817,1.882880,0.017777,-2.643248,-0.012304,1679942793.506475210.pcd
1.798792,0.115777,1.890380,0.018727,-2.655017,-0.013042,1679942793.606580734.pcd
1.784148,0.119736,1.897880,0.019678,-2.666785,-0.013780,1679942793.706658363.pcd
1.769503,0.123696,1.905380,0.020628,-2.678554,-0.014518,1679942793.806739092.pcd
1.719237,0.107952,1.935466,0.021400,-2.620009,-0.013495,1679942793.906818867.pcd
1.668971,0.092208,1.965552,0.022171,-2.561465,-0.012473,1679942794.006905317.pcd
1.618706,0.076464,1.995638,0.022943,-2.502920,-0.011450,1679942794.106981993.pcd
1.568440,0.060719,2.025724,0.023715,-2.444375,-0.010427,1679942794.207081556.pcd
1.518174,0.044975,2.055810,0.024486,-2.385831,-0.009405,1679942794.307163239.pcd
1.467908,0.029231,2.085896,0.025258,-2.327286,-0.008382,1679942794.407238960.pcd
1.431612,0.035165,2.137358,0.025108,-2.222508,-0.005323,1679942794.507340193.pcd
1.395315,0.041100,2.188820,0.024959,-2.117730,-0.002264,1679942794.607416153.pcd
1.359019,0.047034,2.240283,0.024810,-2.012952,0.000795,1679942794.707499504.pcd
1.322723,0.052968,2.291745,0.024660,-1.908175,0.003853,1679942794.807574034.pcd
1.286426,0.058903,2.343207,0.024510,-1.803397,0.006912,1679942794.907689095.pcd
1.250130,0.064837,2.394669,0.024361,-1.698619,0.009971,1679942795.007747173.pcd
1.220333,0.063400,2.441372,0.022718,-1.612330,0.011795,1679942795.107825279.pcd
1.190536,0.061962,2.488074,0.021076,-1.526041,0.013620,1679942795.207918167.pcd
1.160739,0.060525,2.534776,0.019433,-1.439752,0.015444,1679942795.308002949.pcd
1.130942,0.059088,2.581479,0.017791,-1.353462,0.017268,1679942795.408099174.pcd
1.101145,0.057650,2.628182,0.016148,-1.267173,0.019093,1679942795.508182049.pcd
1.071348,0.056213,2.674884,0.014506,-1.180884,0.020917,1679942795.608264923.pcd
1.084653,0.056695,2.712031,0.012371,-1.101730,0.021442,1679942795.708339691.pcd
1.097957,0.057177,2.749177,0.010236,-1.022576,0.021968,1679942795.808439732.pcd
1.111262,0.057659,2.786323,0.008101,-0.943421,0.022493,1679942795.908536911.pcd
1.124567,0.058141,2.823470,0.005966,-0.864267,0.023019,1679942796.008592129.pcd
1.137872,0.058624,2.860616,0.003832,-0.785113,0.023544,1679942796.108698368.pcd
1.151177,0.059106,2.897763,0.001697,-0.705958,0.024069,1679942796.208762169.pcd
1.164481,0.059588,2.934909,-0.000438,-0.626804,0.024595,1679942796.308840513.pcd
1.177786,0.060070,2.972056,-0.002573,-0.547650,0.025120,1679942796.408939123.pcd
1.213713,0.063566,3.010886,-0.003798,-0.516323,0.024864,1679942796.509010792.pcd
1.249639,0.067063,3.049716,-0.005024,-0.484995,0.024608,1679942796.609101772.pcd
1.285566,0.070559,3.088546,-0.006249,-0.453668,0.024352,1679942796.709191799.pcd
1.321492,0.074055,3.127376,-0.007474,-0.422341,0.024096,1679942796.809271336.pcd
1.357419,0.077552,3.166206,-0.008700,-0.391013,0.023840,1679942796.909357071.pcd
1.393345,0.081048,3.205036,-0.009925,-0.359686,0.023584,1679942797.009451389.pcd
1.449901,0.092682,3.221829,-0.010274,-0.348295,0.023202,1679942797.109518051.pcd
1.506457,0.104315,3.238622,-0.010624,-0.336905,0.022820,1679942797.209609747.pcd
1.563013,0.115949,3.255415,-0.010974,-0.325515,0.022437,1679942797.309689999.pcd
1.619570,0.127583,3.272209,-0.011323,-0.314124,0.022055,1679942797.409774542.pcd
1.676126,0.139216,3.289002,-0.011672,-0.302733,0.021673,1679942797.509876728.pcd
1.732682,0.150850,3.305795,-0.012022,-0.291343,0.021291,1679942797.609940052.pcd
1.782653,0.148873,3.330734,-0.012569,-0.293626,0.021057,1679942797.710034609.pcd
1.832625,0.146896,3.355672,-0.013116,-0.295908,0.020822,1679942797.810121059.pcd
1.882596,0.144920,3.380611,-0.013663,-0.298191,0.020588,1679942797.910193920.pcd
1.932567,0.142943,3.405550,-0.014209,-0.300473,0.020354,1679942798.010288715.pcd
1.982539,0.140966,3.430488,-0.014756,-0.302755,0.020119,1679942798.110378742.pcd
2.032510,0.138989,3.455427,-0.015303,-0.305038,0.019885,1679942798.210475445.pcd
2.080840,0.138076,3.480685,-0.014957,-0.307845,0.019926,1679942798.310564518.pcd
2.129170,0.137163,3.505943,-0.014612,-0.310652,0.019967,1679942798.410629272.pcd
2.177500,0.136249,3.531200,-0.014266,-0.313458,0.020008,1679942798.510708332.pcd
2.225830,0.135336,3.556458,-0.013920,-0.316265,0.020049,1679942798.610793829.pcd
2.274160,0.134423,3.581716,-0.013575,-0.319072,0.020090,1679942798.710870981.pcd
2.322490,0.133510,3.606974,-0.013229,-0.321879,0.020131,1679942798.810960770.pcd
2.401692,0.141944,3.649698,-0.012677,-0.328824,0.020267,1679942798.911043644.pcd
2.480893,0.150378,3.692422,-0.012126,-0.335768,0.020403,1679942799.011133194.pcd
2.560094,0.158812,3.735146,-0.011574,-0.342712,0.020540,1679942799.111219406.pcd
2.639296,0.167246,3.777870,-0.011023,-0.349657,0.020676,1679942799.211308479.pcd
2.705657,0.168106,3.817736,-0.010712,-0.365415,0.021043,1679942799.311409473.pcd
2.772019,0.168966,3.857602,-0.010401,-0.381174,0.021410,1679942799.411478996.pcd
2.838380,0.169826,3.897468,-0.010090,-0.396932,0.021777,1679942799.511563063.pcd
2.904741,0.170687,3.937334,-0.009780,-0.412690,0.022145,1679942799.611634016.pcd
2.971103,0.171547,3.977200,-0.009469,-0.428449,0.022512,1679942799.711728334.pcd
3.037464,0.172407,4.017066,-0.009158,-0.444207,0.022879,1679942799.811807632.pcd
3.099601,0.177569,4.061372,-0.009154,-0.458925,0.023001,1679942799.911926270.pcd
3.161737,0.182731,4.105678,-0.009149,-0.473643,0.023122,1679942800.011974335.pcd
3.223873,0.187894,4.149985,-0.009145,-0.488361,0.023244,1679942800.112056255.pcd
3.286010,0.193056,4.194291,-0.009141,-0.503079,0.023365,1679942800.212150097.pcd
3.332887,0.189840,4.225232,-0.009309,-0.490630,0.023306,1679942800.312245846.pcd
3.379764,0.186624,4.256173,-0.009477,-0.478181,0.023247,1679942800.412315369.pcd
3.426641,0.183408,4.287114,-0.009645,-0.465732,0.023189,1679942800.512911558.pcd
3.473518,0.180191,4.318054,-0.009813,-0.453282,0.023130,1679942800.612482071.pcd
3.520395,0.176975,4.348995,-0.009981,-0.440833,0.023071,1679942800.712568283.pcd
3.567272,0.173759,4.379936,-0.010149,-0.428384,0.023012,1679942800.812654972.pcd
3.616814,0.181897,4.416832,-0.010398,-0.412086,0.022949,1679942800.912737370.pcd
3.666356,0.190036,4.453728,-0.010646,-0.395788,0.022886,1679942801.012832642.pcd
3.715898,0.198174,4.490623,-0.010895,-0.379490,0.022823,1679942801.112910748.pcd
3.765439,0.206312,4.527519,-0.011144,-0.363191,0.022760,1679942801.212984562.pcd
3.814981,0.214451,4.564415,-0.011392,-0.346893,0.022697,1679942801.313070774.pcd
3.864523,0.222589,4.601311,-0.011641,-0.330595,0.022634,1679942801.413167000.pcd
3.914553,0.223203,4.624388,-0.012436,-0.300269,0.022321,1679942801.513241768.pcd
3.964582,0.223817,4.647464,-0.013231,-0.269943,0.022008,1679942801.613329411.pcd
4.014612,0.224431,4.670540,-0.014027,-0.239617,0.021694,1679942801.713415623.pcd
4.064642,0.225045,4.693617,-0.014822,-0.209290,0.021381,1679942801.813505173.pcd
4.114671,0.225659,4.716693,-0.015617,-0.178964,0.021068,1679942801.913593292.pcd
4.164701,0.226273,4.739770,-0.016412,-0.148638,0.020755,1679942802.013665676.pcd
4.183609,0.192645,4.745641,-0.014108,-0.246668,0.021503,1679942802.113751888.pcd
4.202517,0.159018,4.751513,-0.011803,-0.344699,0.022252,1679942802.213853598.pcd
4.221425,0.125390,4.757384,-0.009498,-0.442729,0.023000,1679942802.313914537.pcd
4.240334,0.091762,4.763255,-0.007194,-0.540760,0.023748,1679942802.414010048.pcd
4.259242,0.058135,4.769126,-0.004889,-0.638791,0.024497,1679942802.514095545.pcd
4.278150,0.024507,4.774997,-0.002585,-0.736821,0.025245,1679942802.614184380.pcd
4.297058,-0.009120,4.780869,-0.000280,-0.834851,0.025994,1679942802.714251995.pcd
4.315966,-0.042748,4.786740,0.002024,-0.932882,0.026742,1679942802.814338684.pcd
4.368283,-0.047682,4.840389,0.004881,-1.016050,0.025366,1679942802.914457798.pcd
4.420600,-0.052615,4.894037,0.007738,-1.099218,0.023990,1679942803.014501333.pcd
4.472917,-0.057549,4.947686,0.010595,-1.182386,0.022614,1679942803.114615440.pcd
4.525234,-0.062483,5.001335,0.013452,-1.265554,0.021238,1679942803.214679718.pcd
4.577552,-0.067417,5.054983,0.016309,-1.348723,0.019862,1679942803.314761162.pcd
4.629869,-0.072350,5.108632,0.019166,-1.431891,0.018486,1679942803.414854527.pcd
4.682186,-0.077284,5.162280,0.022023,-1.515059,0.017110,1679942803.514957666.pcd
4.734503,-0.082218,5.215929,0.024880,-1.598227,0.015734,1679942803.615051746.pcd
4.702032,-0.077724,5.261617,0.023765,-1.542080,0.017126,1679942803.715100527.pcd
4.669561,-0.073229,5.307304,0.022649,-1.485933,0.018519,1679942803.815191507.pcd
4.637091,-0.068735,5.352992,0.021533,-1.429787,0.019911,1679942803.915261745.pcd
4.604620,-0.064240,5.398680,0.020418,-1.373640,0.021303,1679942804.015357494.pcd
4.572149,-0.059746,5.444367,0.019302,-1.317493,0.022696,1679942804.115473270.pcd
4.539678,-0.055251,5.490055,0.018187,-1.261346,0.024088,1679942804.215523958.pcd
4.528717,-0.055378,5.520661,0.018881,-1.317678,0.022663,1679942804.315628529.pcd
4.517757,-0.055505,5.551267,0.019576,-1.374011,0.021237,1679942804.415694714.pcd
4.506796,-0.055632,5.581873,0.020270,-1.430343,0.019812,1679942804.515785217.pcd
4.495836,-0.055759,5.612479,0.020965,-1.486675,0.018386,1679942804.615875959.pcd
4.484875,-0.055886,5.643085,0.021659,-1.543008,0.016961,1679942804.715951681.pcd
4.473915,-0.056012,5.673690,0.022353,-1.599340,0.015535,1679942804.816026211.pcd
4.462954,-0.056139,5.704296,0.023048,-1.655672,0.014110,1679942804.916137218.pcd
4.451993,-0.056266,5.734902,0.023742,-1.712005,0.012685,1679942805.016201496.pcd
4.441033,-0.056393,5.765508,0.024437,-1.768337,0.011259,1679942805.116302729.pcd
4.430072,-0.056520,5.796114,0.025131,-1.824669,0.009834,1679942805.216361523.pcd
4.419112,-0.056647,5.826720,0.025826,-1.881002,0.008408,1679942805.316451550.pcd
4.408151,-0.056774,5.857326,0.026520,-1.937334,0.006983,1679942805.416542530.pcd
4.410247,-0.049353,6.021121,0.026732,-2.029257,0.003843,1679942805.516616821.pcd
4.412343,-0.041933,6.184915,0.026945,-2.121180,0.000704,1679942805.616718292.pcd
4.374895,-0.044115,6.192817,0.026836,-2.222663,-0.001066,1679942805.716795444.pcd
4.337448,-0.046298,6.200719,0.026728,-2.324146,-0.002836,1679942805.816884279.pcd
4.300000,-0.048480,6.208621,0.026619,-2.425629,-0.004606,1679942805.916959763.pcd
4.262553,-0.050662,6.216523,0.026511,-2.527112,-0.006376,1679942806.017049313.pcd
4.225105,-0.052844,6.224425,0.026402,-2.628595,-0.008146,1679942806.117143631.pcd
4.187657,-0.055027,6.232327,0.026293,-2.730079,-0.009916,1679942806.217211008.pcd
4.150210,-0.057209,6.240229,0.026185,-2.831562,-0.011686,1679942806.317307949.pcd
4.112762,-0.059391,6.248131,0.026076,-2.933045,-0.013456,1679942806.417380571.pcd
4.075315,-0.061574,6.256033,0.025968,-3.034528,-0.015226,1679942806.517470360.pcd
4.037867,-0.063756,6.263935,0.025859,-3.136011,-0.016996,1679942806.617555141.pcd
3.987887,-0.058389,6.251722,0.027322,-2.377953,-0.019732,1679942806.717635632.pcd
3.937906,-0.053023,6.239510,0.028785,-1.619894,-0.022468,1679942806.817731857.pcd
3.887925,-0.047656,6.227298,0.030248,-0.861835,-0.025203,1679942806.917804956.pcd
3.837945,-0.042290,6.215085,0.031712,-0.103777,-0.027939,1679942807.017899036.pcd
3.787965,-0.036923,6.202872,0.033175,0.654281,-0.030675,1679942807.117979050.pcd
3.737984,-0.031557,6.190660,0.034638,1.412340,-0.033411,1679942807.218052149.pcd
3.688003,-0.026190,6.178448,0.036101,2.170398,-0.036146,1679942807.318133831.pcd
3.638023,-0.020824,6.166235,0.037564,2.928457,-0.038882,1679942807.418225288.pcd
3.558417,-0.043366,6.100879,0.035328,2.899562,-0.040527,1679942807.518340111.pcd
3.478811,-0.065907,6.035522,0.033092,2.870667,-0.042173,1679942807.618395567.pcd
3.399206,-0.088448,5.970166,0.030857,2.841772,-0.043818,1679942807.718487024.pcd
3.319600,-0.110990,5.904809,0.028621,2.812877,-0.045463,1679942807.818580627.pcd
3.247575,-0.106561,5.883024,0.026660,2.773668,-0.057896,1679942807.918662786.pcd
3.175551,-0.102133,5.861239,0.024698,2.734460,-0.070330,1679942808.018737793.pcd
3.103527,-0.097704,5.839455,0.022737,2.695251,-0.082763,1679942808.118837118.pcd
3.031502,-0.093275,5.817670,0.020776,2.656043,-0.095196,1679942808.218904018.pcd
2.981672,-0.099377,5.791067,0.020050,2.648774,-0.095232,1679942808.319001675.pcd
2.931841,-0.105480,5.764464,0.019324,2.641505,-0.095268,1679942808.419078827.pcd
2.882011,-0.111582,5.737861,0.018597,2.634235,-0.095303,1679942808.519169092.pcd
2.832181,-0.117684,5.711259,0.017871,2.626966,-0.095339,1679942808.619247437.pcd
2.782350,-0.123787,5.684656,0.017145,2.619697,-0.095375,1679942808.719319105.pcd
2.732520,-0.129889,5.658053,0.016419,2.612428,-0.095411,1679942808.819424629.pcd
2.689418,-0.131369,5.623389,0.016785,2.620223,-0.095337,1679942808.919505596.pcd
2.646316,-0.132849,5.588726,0.017150,2.628017,-0.095264,1679942809.019599676.pcd
2.603213,-0.134329,5.554062,0.017515,2.635811,-0.095190,1679942809.119677067.pcd
2.560111,-0.135809,5.519398,0.017881,2.643606,-0.095116,1679942809.219762802.pcd
2.517009,-0.137289,5.484735,0.018246,2.651400,-0.095043,1679942809.319869518.pcd
2.473907,-0.138769,5.450071,0.018612,2.659195,-0.094969,1679942809.419917107.pcd
2.416172,-0.150039,5.400362,0.021527,2.681971,-0.094723,1679942809.520020962.pcd
2.358437,-0.161309,5.350653,0.024441,2.704748,-0.094477,1679942809.620085001.pcd
2.300702,-0.172579,5.300944,0.027356,2.727524,-0.094230,1679942809.720961571.pcd
2.242968,-0.183849,5.251234,0.030271,2.750300,-0.093984,1679942809.820254564.pcd
2.185233,-0.195119,5.201525,0.033185,2.773077,-0.093738,1679942809.920329094.pcd
2.127498,-0.206389,5.151816,0.036100,2.795853,-0.093492,1679942810.020426273.pcd
